,aking100,alecfowl,amarlow6,amcclu13,aroman,awarden9,aweis3,bfitzpa8,bmaples6,bmilstea,btolson1,calle102,ccanonac,ccotturo,ckornega,cstefani,cvy221,cwalsh25,cwitt8,cwoodfil,ddelrosa,dferrer1,dfranke2,dhodge12,dmoffit1,dpate139,dwang58,edayney,ehead3,ehechmer,emaness,ezhao1,fchernow,fgholamr,glapham,glee30,gpatel8,harshvar,hchen73,ibhandar,jaugust4,jburns46,jchoi38,jclar166,jhenley9,jkutbay,jleuciu1,jmuncy2,jnd547,jtayl219,kchmayss,knguye34,lhunte21,lscott32,marifova,mdv623,mherna21,mkelle37,mmarcu10,mmccor23,monim,mwebb51,mzg857,ncoffey3,npatton4,nvanflee,pkx959,pmasani,pmoore34,rfranqui,rking61,rlin8,san6,sbandar1,sdasari7,sgray38,slavey,smoparth,snidiff1,spatil12,tcatunca,thatngu1,tvillarr,vbroda,vgopu,wduff,wwinslad,yarddoga,ygaikwad,yhg461,zyr546
dwang58,0.05680066026434437,0.13386065224431204,0.06423211439787885,0.1108779263615706,0.08949462428316148,0.08863439295133724,0.06690000143740632,0.1519729772435252,0.04639884189032263,0.06836909421700452,0.09801742000869187,0.03958248611346879,0.0942658548366756,0.07540245305200177,0.0831125694000519,0.05256217714008349,0.056275598932464255,0.06610098989627203,0.07735584137123905,0.0880311484863601,0.05635114782536117,0.060505568863459966,0.06966292884766609,0.0679298611619774,0.03848882300759819,0.06194778705772308,1.0000000000000002,0.051322993423730555,0.06784163473119159,0.07634711073194257,0.06363357026192396,0.05250495900779096,0.13688169076693618,0.10344210427926515,0.04501733442144333,0.07573639756111038,0.07162269744906133,0.03660628033043225,0.11190669927614272,0.06190485663118736,0.08263732396472345,0.07117825391980694,0.06123775245016383,0.06221558198400974,0.08553073832338891,0.16176361534617562,0.07303157211029787,0.10990272769806197,0.12996981369896934,0.07789653664188559,0.05989569401287121,0.05000664942251573,0.14682436619899622,0.05701834013090527,0.09293217983562299,0.057543167814373485,0.08184548178351277,0.06604219770152783,0.0681787192219437,0.06498212239047721,0.09214488204755135,0.09915580382061936,0.04242738033553546,0.06774106470649412,0.07986809226750922,0.1331140316784087,0.08440486214582854,0.05865021805650661,0.11333518257974581,0.10041230570567347,0.11139336572173206,0.048399928857131805,0.08838950077101633,0.06965803126026297,0.08603702767032893,0.0948836011001259,0.09781892586930747,0.046382597446668825,0.05708258037668739,0.10401985623400423,0.08416160553016946,0.1311746606466967,0.057311845721753164,0.05424700130841621,0.06852322186330995,0.09521596561306109,0.03762882702608752,0.08220932943625271,0.08206877514685325,0.10371660601378684,0.051976533973606846
edayney,0.07047218655760003,0.07214236147039259,0.22412679304252203,0.09894287068973658,0.0905621182220697,0.10312062122576263,0.06698325098605107,0.10487853863485538,0.039638540701287785,0.06121059895559613,0.15378587271448435,0.11714959364698446,0.09099147717730108,0.12096118351782638,0.12301501336703762,0.15179412415832788,0.16224719171222887,0.10307175549651704,0.07254113907562691,0.09382406011467838,0.03010059885886166,0.08496470268475269,0.06309614972632127,0.11909800702953109,0.08442680261442684,0.03411649201578717,0.051322993423730555,1.0000000000000002,0.04269804060507279,0.14990267279970393,0.0479537555872208,0.10893568411486274,0.15651045643358416,0.08679050463212688,0.1524755130879021,0.1150942991540262,0.19392116071745913,0.02207689496939987,0.12237625206012619,0.12171365077062839,0.11331450284482521,0.14497043565745488,0.14784598032962992,0.07004522470790078,0.08324283444523797,0.16404512854651343,0.10624886426464851,0.07136121097569845,0.20979421970016904,0.09316182219363803,0.09263908379707513,0.10803500181754792,0.1473595606771124,0.1255001957899315,0.07978559063414788,0.141432593843741,0.04293105591494556,0.14514983372725704,0.08068555400333413,0.1156730767890121,0.10382339243716142,0.06913366843945963,0.08759969874617972,0.1077641110135494,0.10790524943497647,0.04572723538877775,0.09461867846591188,0.05953760167266236,0.11068800982908936,0.1264973019516172,0.05457612155617592,0.12466074640191321,0.1054572546758942,0.062216402423886125,0.08416813441989884,0.07268769175754268,0.1337284538633326,0.08999134166387247,0.08535372622223124,0.11186200171253895,0.12628342667657716,0.07794279810586426,0.05776789392393182,0.14741002683351898,0.07437197523889459,0.104900106368201,0.1557186316049717,0.06864096308877407,0.10885813765363482,0.1463879084061317,0.15912325116695591
ehead3,0.11165711439356948,0.11525970547862205,0.05107276749791828,0.1123850069429097,0.11458506328258364,0.10448133490811976,0.1399024595931739,0.12092801672560727,0.07050942637425547,0.1232540981873729,0.11039941016664898,0.085003214359477,0.09833288519665519,0.06636659154069434,0.09556677791164385,0.06385729676973342,0.02782463181404189,0.08166428318379042,0.06484895811029014,0.03701344938076219,0.07609149275416163,0.09963110197256124,0.09812582916578955,0.13562333796334133,0.054831175623250836,0.14771140925714266,0.06784163473119159,0.04269804060507279,1.0000000000000007,0.0753503234453013,0.1582395439774347,0.15411001045262113,0.08283164429753015,0.06573510890501467,0.09179736811678178,0.07668894934420287,0.14398705336727746,0.019309940525628688,0.08977318777952496,0.154601889186773,0.09340556792072766,0.10500294639145051,0.07552114071502229,0.09909567173272811,0.11090243858639184,0.14990077102473123,0.06800330571447746,0.0983825889862652,0.10870021231144923,0.13494337367781598,0.1481033182892246,0.06332211388029273,0.07927723418400859,0.05949990218202049,0.09990176713883732,0.09266970663321583,0.062246718884673494,0.1713005459694989,0.0864806867495312,0.10319914695846859,0.10979387295961707,0.07466143119019908,0.05956702794557693,0.11594208390878569,0.07186565744215194,0.07435883378366293,0.09986734597179486,0.10889197739003763,0.11820295507732437,0.09127645014224552,0.1320373331487565,0.06588610059479218,0.12606520191035103,0.12580073098910596,0.05820162928771691,0.07876745117531204,0.07605623829998961,0.09785198044985569,0.12499390978718052,0.1457465004490494,0.08293074656606965,0.055599010898979326,0.03635574085415648,0.11734527904174337,0.04841809626089738,0.07939325207733745,0.08657774307849249,0.1303419663349833,0.14068911337018616,0.0788221713304381,0.06888214106747508
ehechmer,0.11396180263032404,0.08610689039500764,0.09376581479312363,0.12844926180540034,0.11366122136157994,0.12212788941023063,0.15325596317627926,0.12930516083523005,0.052184669547698334,0.13817002347394652,0.15450978502074383,0.11891710346611445,0.1542306896709515,0.06757978901933875,0.07995393362521788,0.06296694904784607,0.12009856628653831,0.07289834588285724,0.12404012826113182,0.04227199422739127,0.07028865260434224,0.11767432225954194,0.12368845355517301,0.1301425479275443,0.04923209957533578,0.07078356437989825,0.07634711073194257,0.14990267279970393,0.0753503234453013,0.9999999999999992,0.06704646805362936,0.07241734805904837,0.20323175212462016,0.1323884983889381,0.11204488649709345,0.13612553205607772,0.10225340263052607,0.06309090057117722,0.08867967547183381,0.09630694605434252,0.08341935559863581,0.10947258176980522,0.09260604933550395,0.06923334321950106,0.11594068817759907,0.10332810874192248,0.05286314537168184,0.10306309688342609,0.13042735160710067,0.09859075628731591,0.11114154187515539,0.042254885130128365,0.12495290131113777,0.07313822146590498,0.0883279441642128,0.07756867039035964,0.07025216181313691,0.13903842948270567,0.10444341090887574,0.07400466311149653,0.13595839098640436,0.10964359266946666,0.09380513008343856,0.10089742038263888,0.06713091001946855,0.034968049832136486,0.09059094359728077,0.07506320834054803,0.09669816336084107,0.07584777589067089,0.08286600928099365,0.06362578037571612,0.11469638507050867,0.06476115576115954,0.12926904487804514,0.04282197744643333,0.1445456699159501,0.09205306373767905,0.10622992475580316,0.18424496290270287,0.08762050817878242,0.05613859559891936,0.06185832915010981,0.18794521365883332,0.1140079692796599,0.08770389732975924,0.11914585672657514,0.11038998452499793,0.1370655302165134,0.14306048711317523,0.08966548500687707
emaness,0.07255562714123845,0.07877061718253524,0.09434336509769642,0.13525214507500197,0.17673351894217293,0.15598674424600625,0.16649081834750762,0.08706189746713197,0.08661369561910831,0.16654590522185428,0.15614376417386802,0.04938715262691381,0.18909408570884448,0.08952893011139984,0.10911812303412664,0.0982809902999513,0.08740259711026165,0.07978835681168006,0.08963200701902939,0.037450418026573305,0.0957103772934406,0.18250630567100865,0.10304702273770217,0.14460701131932874,0.04649292845595015,0.17584235665759693,0.06363357026192396,0.0479537555872208,0.1582395439774347,0.06704646805362936,1.0000000000000004,0.15239334987078504,0.15359832834584242,0.16133107327988347,0.11920180879990903,0.0827608947961635,0.11138180015997444,0.08563720082502128,0.13044234625637463,0.10995211814207541,0.13338002329624551,0.08235286668068,0.09375466684649861,0.04729552858054539,0.10271113782000978,0.16641151707378568,0.04555808833741617,0.11717683588978767,0.1766309574781027,0.16189598102723474,0.20306831334891975,0.06741548032579883,0.13488725487503375,0.1024398642090412,0.08553132048221049,0.06460962168710395,0.08878679388230949,0.12979263188800627,0.07817292748440592,0.08134815445214837,0.14694905475248596,0.09779223949417527,0.09396483568234781,0.053593562445698566,0.08068663358403856,0.0756570907457499,0.08023566984702869,0.04597757337744662,0.07240190883997127,0.14885315239159286,0.07503911233324967,0.08462902726456666,0.13172261499166527,0.108854352563678,0.1098451969916032,0.10598722925370413,0.05699675149923846,0.06154722487177664,0.11896329702547882,0.09924126184394558,0.05311409908891458,0.043144593722582565,0.06480493468169833,0.1024441249132046,0.0405202774138987,0.11733510568169038,0.10520184172934921,0.050869398122445716,0.12967174116041189,0.11669878227053651,0.10494648990475308
ezhao1,0.08671707075953752,0.10654005611138273,0.10271853296659905,0.09143368376958674,0.17076382786166058,0.13913062766707165,0.15374433922068906,0.12749228935130852,0.15320164061006292,0.08762780123873555,0.1443888935053876,0.0977177643954194,0.14242931225258476,0.1215979101834084,0.11647320760772759,0.0688184158528518,0.10119975441797315,0.08121012384309129,0.10781673074819527,0.027650684110296656,0.2049846233768337,0.14691068037736216,0.1457395728718254,0.06607377044834647,0.06261771830801047,0.10965128623363157,0.05250495900779096,0.10893568411486274,0.15411001045262113,0.07241734805904837,0.15239334987078504,0.9999999999999997,0.11881022569002968,0.08405802637701457,0.10897858621736774,0.07632658884721308,0.2204036376572771,0.07051000170207998,0.1036090963782891,0.16353729612505963,0.10400847325337392,0.1085339428583885,0.1917261248901061,0.07878844681695206,0.08382602156393522,0.27758249674123003,0.06116996726043271,0.17625848480301498,0.24118143001053532,0.16729388507842216,0.09968371094395548,0.06720191468249348,0.11897920254949276,0.07483666437633152,0.18779894517966678,0.13603492427420721,0.06779156547095735,0.15065303953867143,0.10916271099568328,0.12057866131836847,0.1300558713576508,0.08457257482026007,0.0562058576602487,0.1437604346225499,0.1120442399846711,0.060480620290022075,0.12119835143710436,0.07033699465023183,0.12021950986667086,0.06027550060308455,0.06791010988831311,0.0800356566691989,0.1098214034144195,0.11941086909665687,0.09384918474196631,0.07001000377785162,0.1127165319701144,0.10413371677803623,0.12658400878416098,0.19811368114907524,0.14651947252429964,0.07702299366299353,0.07784338158017291,0.15046790569537474,0.03208119551250766,0.0696434902082137,0.12503508179823425,0.15240570240441853,0.09607299908251495,0.1008416702958507,0.06666431580381325
fchernow,0.08539196124996176,0.14145184685086465,0.14668219214510722,0.1858622888174987,0.20702872505160685,0.15239591950273843,0.17326423271475183,0.2544233436130058,0.09119911608687413,0.16162985445447575,0.18516041504479502,0.0977536674072626,0.1962895227359081,0.11228424371186364,0.11610203491974491,0.14973066825611964,0.10700645362176098,0.2265729998748801,0.2109563805870518,0.06115899691485192,0.09080289287253324,0.11598455495091634,0.16320132550304864,0.18922856418817888,0.10187548437288409,0.139081573164456,0.13688169076693618,0.15651045643358416,0.08283164429753015,0.20323175212462016,0.15359832834584242,0.11881022569002968,0.9999999999999998,0.14640716160729192,0.14871418253229945,0.1741885972715214,0.18969717815528847,0.054323255285249145,0.11025770320620654,0.1702441947955141,0.16630455289775647,0.1288972118529929,0.15581642928342346,0.1288860098045088,0.1102844248258864,0.16821962376099214,0.07842935887151196,0.23734137427795882,0.28464065846163983,0.12168158682137088,0.1399887432902976,0.0797737289385823,0.23984088003818638,0.12975381035651323,0.16144165396105042,0.12699341211323656,0.13988465803989866,0.1768223821437522,0.11806616178049133,0.18129209891982778,0.1619715234638531,0.2677332312471438,0.07490213665769276,0.14587041556920927,0.14346082396030396,0.13785624533375,0.13228991228209128,0.14185633241056259,0.1408130991124096,0.1146954179831105,0.125656386904591,0.060156929283662466,0.1641755782278791,0.06689815937315358,0.20348442460533664,0.08530672015059901,0.16820712759417533,0.10431449717529506,0.1771050529374056,0.18978942881678684,0.13685386564241867,0.07142844939281583,0.10184803892119608,0.17998370997709587,0.09099936435328962,0.13241917766363953,0.19252096896146853,0.16701121166898944,0.1491114081266627,0.21525314191558365,0.16539955653614194
fgholamr,0.06374570176880986,0.149195686909935,0.11478783603630463,0.17117081536489695,0.16578169465485823,0.10848252364278131,0.1265485915788528,0.13125466481661516,0.09475176649975685,0.1081831764072581,0.15052394901067062,0.08889542329710377,0.2649998397222789,0.07867102725066648,0.07115769244222757,0.09307254567364438,0.09376551800909944,0.1141790151505566,0.12664511479335813,0.08289239810697642,0.08722540288753106,0.11861234417273195,0.09455597242398915,0.08025101306358708,0.039991745481701,0.08604989619220965,0.10344210427926515,0.08679050463212688,0.06573510890501467,0.1323884983889381,0.16133107327988347,0.08405802637701457,0.14640716160729192,1.0000000000000002,0.12220789759019962,0.1380439005667244,0.13516401698038133,0.05220509830621248,0.10741122999570787,0.10969472993887774,0.13946211893782864,0.13353081044871143,0.08950431622494134,0.058495509568435015,0.08832965554643127,0.13188833944542586,0.047532055364749436,0.20082836205084184,0.20263303513903574,0.12248278331343232,0.15815487718199342,0.07900839167096284,0.10738548419189475,0.05415549364111903,0.13217138731287625,0.07273578274147754,0.08304988769133378,0.098748530767366,0.10459148445032333,0.11386356306999344,0.09210417795472876,0.07141222117175827,0.16261807790711016,0.09374426008233872,0.07543092690247064,0.10555076760085276,0.1647522100244897,0.09895202230535236,0.1719870484418124,0.10295347192553041,0.08376773888795278,0.037028830196220226,0.10716671148394183,0.09231230980302234,0.16158237842562798,0.12423440140230255,0.11068641650746454,0.11111141257531994,0.08623190795377281,0.15063884919719966,0.12413273016658964,0.10114767639002796,0.10805674579222842,0.16848296697641948,0.08501102373283632,0.14694199976977673,0.12547265955874234,0.1096929333256792,0.12523576931030547,0.16809258321207118,0.09720620588310355
glapham,0.06317243552164518,0.12235410919542498,0.13591770045204632,0.1312029619435442,0.17484791951370138,0.12128273377373354,0.09839056984120222,0.15187729212294432,0.1272600035376154,0.11464735988616762,0.20737783934747384,0.05753748887915673,0.13672876858146538,0.05759386433604069,0.12356307027751716,0.09795037219481094,0.09249326072129602,0.10640720240020911,0.17448408076659302,0.0563240851210121,0.048947343713421694,0.11128251928434721,0.09696566729543045,0.08458776199540738,0.06419131484061101,0.05955607905380649,0.04501733442144333,0.1524755130879021,0.09179736811678178,0.11204488649709345,0.11920180879990903,0.10897858621736774,0.14871418253229945,0.12220789759019962,0.9999999999999994,0.09758328638164616,0.1278239854331696,0.09313385649807275,0.11171709245869386,0.18363023631313272,0.06969811409133461,0.0706478706804914,0.10425973728233205,0.0763337376561497,0.11522135197762819,0.11923776867551601,0.06114663082456845,0.1281864092201427,0.15606653784193228,0.2049835554560152,0.1429775010119761,0.030861350378355707,0.14593829672335543,0.06385403096639394,0.1232694794481416,0.15645269908078074,0.08073053262514149,0.20291711989374758,0.0570329360084584,0.1322559607580708,0.09196022163160031,0.1383162116341635,0.06515238658704287,0.10934932994013842,0.09563080546135479,0.05215307649451063,0.08591704065819393,0.10425705198433019,0.13926900412561266,0.07285284143644459,0.0633033774386822,0.04612875982504673,0.09417384148275021,0.09871405275209783,0.12662406879635252,0.10355008966478071,0.0959999115393846,0.08268514945788867,0.13844715927240067,0.13855574016235034,0.06556882706823144,0.11750192782623758,0.07429895627565807,0.1977434689957226,0.057437251200564296,0.09148200711561542,0.12929681737518378,0.14495195937611707,0.10427335401272503,0.17837489531439568,0.10204111750084828
glee30,0.05939299886430158,0.11117954902216261,0.09337139650198938,0.12092431900955297,0.12489435076606016,0.12556435843145233,0.06822094557417863,0.19196893633415915,0.10161918852407098,0.10955541909370603,0.17427315802306903,0.07584942888761184,0.11127963447312292,0.09337077561380455,0.11153719193728359,0.14437801790690644,0.14835053549980018,0.11124851073415484,0.12839302292895352,0.048389299898484554,0.07565426920903798,0.0991692003773447,0.09337826912160214,0.10113726626297685,0.04211856471140738,0.09130954173139605,0.07573639756111038,0.1150942991540262,0.07668894934420287,0.13612553205607772,0.0827608947961635,0.07632658884721308,0.1741885972715214,0.1380439005667244,0.09758328638164616,1.0000000000000002,0.10394937517518048,0.07209968585849096,0.07297581997923733,0.1012773503956314,0.13708427603578882,0.11260218919381972,0.11533516985173908,0.07217937974604748,0.1431147387881582,0.14896164472523302,0.05545906996289177,0.08743202351252445,0.1983215602854672,0.08678966996858532,0.13454139255938435,0.13144283687372477,0.12953151163232055,0.06800437870707708,0.10523451136646034,0.14918848813042077,0.08791992109483579,0.1816802921175058,0.08316650312468671,0.12309529200216993,0.10653520647942476,0.11310161714794521,0.11686122149018095,0.12776030952565662,0.07375134848587957,0.062129647283935586,0.0701717991269537,0.11385997640057455,0.09268084841722289,0.12522942048466837,0.06088583876750088,0.066940282160717,0.12345783993226675,0.06466361480734578,0.15791562964726247,0.06523854869318609,0.10938932509743031,0.048961025963696,0.11078012272183717,0.13816391628121183,0.0887428465506914,0.07442175125312328,0.07931044900591232,0.14290918430438776,0.05425761396972051,0.13803517959345832,0.10745946385061632,0.11650605877677271,0.09229595553670729,0.18210268922142525,0.05983339682706778
gpatel8,0.09031866242917114,0.13016090371571806,0.10636463455534251,0.14965367745362507,0.11481939410641,0.17530301755229385,0.10480035052901158,0.13018421797769164,0.10564721967906356,0.10587464375754936,0.18512023635647767,0.07188715467174961,0.13490459121672208,0.10541399864700329,0.10153724824935131,0.21856431563031223,0.07121557319129833,0.10891128209593456,0.11421949750468255,0.10497877349400439,0.07273675462474097,0.09469217456786995,0.10904100439500383,0.10435788843034888,0.09436518663302174,0.1280245468745182,0.07162269744906133,0.19392116071745913,0.14398705336727746,0.10225340263052607,0.11138180015997444,0.2204036376572771,0.18969717815528847,0.13516401698038133,0.1278239854331696,0.10394937517518048,1.0000000000000002,0.0910908469024296,0.08257925861822202,0.2185530722435003,0.1640710362119482,0.1499750528039836,0.10698915408698732,0.06925473919572656,0.10662615464351927,0.2825635838742687,0.07936055972686425,0.13146673956750055,0.2290639076539979,0.1376585799630411,0.14013984598338103,0.14735318291496594,0.22657138076640435,0.08727310549247899,0.182319956943874,0.15385181717157886,0.08361955394421898,0.11996532133345081,0.07563602980964121,0.18151438893145427,0.11482464424384058,0.11194542160527478,0.162831135502834,0.09698617133456303,0.17944472585210844,0.1291199002915199,0.1712973234326794,0.11709724032350438,0.17189936529028202,0.12535400370082322,0.06621803070805261,0.08189981523484544,0.155282581049042,0.09641434392697557,0.12068324242226403,0.1261289975229839,0.10552834393979489,0.11624208531519181,0.14868436040397676,0.2442349813509767,0.1426466281236377,0.06961835136202131,0.07882304678832121,0.1494284077460516,0.034118341917667015,0.12876260424081093,0.21660072719282214,0.14156897660364423,0.17518004451505476,0.09646617864388699,0.09843972484889531
harshvar,0.018061191473212036,0.041050473163721624,0.0397927547452934,0.07464056005276846,0.055536001427191804,0.12490707314026574,0.06581528241014806,0.08466357991433049,0.06500115836037397,0.039708157977564044,0.09509053281408729,0.030667092312652272,0.09892427063883383,0.026605475662335357,0.0574594743530859,0.043645497140157447,0.06958582932277528,0.04356990217269602,0.059437081813634725,0.042948156664534096,0.025173350682688292,0.06717135227687665,0.04218438932791098,0.06778469174373661,0.03800457679294326,0.0269171222106697,0.03660628033043225,0.02207689496939987,0.019309940525628688,0.06309090057117722,0.08563720082502128,0.07051000170207998,0.054323255285249145,0.05220509830621248,0.09313385649807275,0.07209968585849096,0.0910908469024296,1.0,0.05276311088998369,0.05502835622032079,0.08954957843943817,0.029417886066988964,0.057632181302941114,0.025365983046113733,0.05898029102369848,0.05973735369987805,0.0259104038666966,0.055736079550280926,0.10313157916814503,0.052906237800239876,0.06261384164737037,0.04866640453060661,0.05801690766054036,0.05312208822871407,0.07535261058409981,0.09571858624726293,0.029953489373530807,0.05086582523159049,0.0405642888020824,0.07900353258265021,0.07615496689651159,0.04409341706183407,0.12552599472224593,0.03323166562718402,0.05920548209381002,0.03808152055430579,0.08670539247049014,0.03209470094693696,0.03992598643764462,0.07125539982270816,0.0379129150965183,0.06528840704080605,0.08565354096810766,0.04736299896223351,0.08461998147050939,0.056667506158901496,0.047254270579759595,0.0592378294054085,0.049997419855220965,0.08260368835120649,0.02847415391795915,0.011235313269346965,0.05800503373197958,0.05085954826152561,0.029658067145637942,0.1325597421586978,0.06651450399247853,0.06363598594238654,0.08892846647046021,0.08982554753095824,0.04344926388299746
hchen73,0.05742611805426511,0.12603055532901314,0.1013036423804815,0.08117084296946775,0.09835144566651165,0.12384135997526818,0.10995634975190566,0.159062088855776,0.067798875244493,0.11787590782315006,0.16261232438488654,0.07550407662033623,0.11190794728839923,0.07199432760713118,0.0936914299205417,0.0691692581142271,0.10660650582531693,0.12784596062788622,0.12681855077660245,0.06992166376857128,0.06302989284003345,0.12813814817948313,0.08777599433047482,0.09044135951693531,0.07007106150414182,0.11322603545273499,0.11190669927614272,0.12237625206012619,0.08977318777952496,0.08867967547183381,0.13044234625637463,0.1036090963782891,0.11025770320620654,0.10741122999570787,0.11171709245869386,0.07297581997923733,0.08257925861822202,0.05276311088998369,0.9999999999999993,0.1188309378474258,0.12667286284847046,0.07766233715402551,0.07033934642270363,0.1393720137798109,0.14355940968680966,0.18441564035238273,0.0624510456084699,0.19243649448064654,0.1749671843575097,0.11415528539648592,0.08347347912642275,0.10246889446148047,0.1409766355231487,0.11039678119396637,0.11951704249109239,0.0922386925631113,0.048762455189644054,0.10272669682691364,0.08400888390919363,0.11965191765229205,0.15067116843594497,0.11992086888481426,0.06984954734752025,0.1298057499954965,0.1422158773296389,0.10788281711977978,0.07915182724588113,0.06011543612851929,0.11700197012768748,0.11591044513148047,0.11859994189713055,0.06495856620368867,0.08207172724143538,0.13438430372085347,0.11742760375671855,0.09521613202779822,0.10154499507625796,0.06233783324891303,0.15477243319889283,0.15250281181382233,0.09327665059455881,0.09183637116918497,0.08536595103381783,0.11778862278821726,0.0647359687968665,0.07288365072480371,0.05707891824279303,0.10881653237378648,0.09681098019050688,0.16385684335088235,0.13439210231539298
ibhandar,0.06803552402639233,0.10664313898198274,0.1415360384779043,0.10441881238651646,0.13377354221066265,0.1128954113451846,0.11049987829794726,0.12347013099977983,0.11497074980836351,0.10921554508852299,0.2255003162360415,0.14995484626885688,0.1261709539324458,0.11876949135526729,0.11726535297409024,0.15053990650971225,0.10914350069741088,0.13556144234291506,0.18120567762710205,0.06068536710880465,0.0705174960967904,0.10660273607464237,0.13069530828321402,0.2034157473147004,0.06806955573102183,0.10921932466507524,0.06190485663118736,0.12171365077062839,0.154601889186773,0.09630694605434252,0.10995211814207541,0.16353729612505963,0.1702441947955141,0.10969472993887774,0.18363023631313272,0.1012773503956314,0.2185530722435003,0.05502835622032079,0.1188309378474258,0.9999999999999996,0.10891384022160926,0.12815986501416254,0.103401667105016,0.07495629681450505,0.1373975371020812,0.23147051617651995,0.04610796261868079,0.13278026196045623,0.19103947784084746,0.21586688025121953,0.11629848252747906,0.08990002371252263,0.2094765352531169,0.10552937367621502,0.17607101933716804,0.12703596037473192,0.1026153232900747,0.1663718305663219,0.10844106705494753,0.17768619902597976,0.13837302354837605,0.09991947171266781,0.0656295001106305,0.08952293160094789,0.13343301228277477,0.09018504138525855,0.10915797520983211,0.12115391429814534,0.17161318302598616,0.07236569509967357,0.09088932633544092,0.07762581698910859,0.12249392702715398,0.0581273545466777,0.1776378985156371,0.07696448620902953,0.17883484819213535,0.1258657004639955,0.1396389212656614,0.1884096992845554,0.11486499131789221,0.08271698404651495,0.10570333489663239,0.18615556259393834,0.04392716445947527,0.1168328784765787,0.12011090693568138,0.10670498828957867,0.11461569730524454,0.15475840259360427,0.12464361667744805
jaugust4,0.11445232988806167,0.11422556615334248,0.08159379212043213,0.15702323166173274,0.11856922502778675,0.1835330434202079,0.16417334831297392,0.10687987190839371,0.06264634409084259,0.1484670774032501,0.12507527498459176,0.04623886914033101,0.17478065780502858,0.12080453719491689,0.1110347313072873,0.13290062640461492,0.13362571230444556,0.11089995906516091,0.10089809894055762,0.06027874189011545,0.06354796422255161,0.14260629950672368,0.06860851379518046,0.1621751202359911,0.07337170444940842,0.10925057563037867,0.08263732396472345,0.11331450284482521,0.09340556792072766,0.08341935559863581,0.13338002329624551,0.10400847325337392,0.16630455289775647,0.13946211893782864,0.06969811409133461,0.13708427603578882,0.1640710362119482,0.08954957843943817,0.12667286284847046,0.10891384022160926,1.0000000000000004,0.09102612892139635,0.1011524432821675,0.05702821881280204,0.07014099487222054,0.10982902575474113,0.08588901509139003,0.12941036320961094,0.17531439015645736,0.09393944553495018,0.11881037336969114,0.09391639208330615,0.17056250521388927,0.14901596895616537,0.13516320242731594,0.12244897536418019,0.10793223351561342,0.12967723585703236,0.1054189824138943,0.17374495035963336,0.11562515015714367,0.05997150243123301,0.09237605719736308,0.10323167848715153,0.1141471048480016,0.09308733827580397,0.10002640105878786,0.08674727274529419,0.11492115552614621,0.09568813941233122,0.0999884504630393,0.09699844508903065,0.21015143463410083,0.08562771497707417,0.15427809477049445,0.06559557131552476,0.12267647635639838,0.11942508883298489,0.146919604841056,0.1494521949330446,0.09618298151307422,0.04896505469642454,0.2067912650714754,0.12487557205491057,0.07992037275227169,0.13068893189841174,0.13487997791628722,0.09042121241686962,0.1376360664423993,0.18758672179029914,0.11423965154149368
jburns46,0.05726211958808646,0.13040815802008257,0.1412600453882409,0.05395283167043896,0.14643426759628392,0.17937393849158734,0.1207434581576081,0.1333773388814969,0.03359743037550998,0.06595329002012108,0.10099131471803424,0.14614165972461252,0.16233197741600774,0.09494613086059904,0.1318181027379589,0.08611975029921214,0.10474287055372315,0.060654145588982175,0.11559809659660693,0.16409470544988958,0.06589110901611898,0.06588882616697306,0.10666415947232426,0.052125703798345066,0.059819783935160194,0.12518697517189162,0.07117825391980694,0.14497043565745488,0.10500294639145051,0.10947258176980522,0.08235286668068,0.1085339428583885,0.1288972118529929,0.13353081044871143,0.0706478706804914,0.11260218919381972,0.1499750528039836,0.029417886066988964,0.07766233715402551,0.12815986501416254,0.09102612892139635,1.0000000000000002,0.13784107693960967,0.07983552080399654,0.06771198086565632,0.1558135136451687,0.056631289732490396,0.16674907445665507,0.14918549520436516,0.09508380150011525,0.07033392381535411,0.09696115762505167,0.10350696054012086,0.04742164408563143,0.18081410906332118,0.09420314083724755,0.13957913123648208,0.13334845140602897,0.07580175479064578,0.10357540001226123,0.1010177469501505,0.06248389827729425,0.10056588900499353,0.07817862809201072,0.14158877236552975,0.08499841061462146,0.10570535736367297,0.13670183578798967,0.15713618599088466,0.08549849775868217,0.08524517961098466,0.03982697633260259,0.0656086994239572,0.05465136869747977,0.10789426200248847,0.07822621546566781,0.11987725561863444,0.11922674877077467,0.18460467651546583,0.12074423611477253,0.07825586322862003,0.08482891058625362,0.1060964861263866,0.12669268803553865,0.07695083077847993,0.11958601043730391,0.10487085553977721,0.12441964341407916,0.14287141937150033,0.10223206054356597,0.09210114743451937
